customer_id,first_name,last_name,email,phone,gender,date_of_birth,city,state,country,customer_segment,signup_date,created_date,updated_date
2849,Ankit,Agarwal,ankit.agarwal3136@outlook.com,8545848399,Male,1970-03-18,Aurangabad,Maharashtra,India,Silver,2025-04-28,2025-04-28,2025-04-28
2850,Rohit,Chatterjee,rohit.chatterjee9306@yahoo.com,8622564377,Male,1995-03-09,Jaipur,Rajasthan,India,Gold,2025-06-13,2025-06-13,2025-06-13
2851,Anjali,Pandey,anjali.pandey8623@hotmail.com,9443042989,Female,1993-08-09,Lucknow,Uttar Pradesh,India,Platinum,2025-04-13,2025-04-13,2025-04-13
2852,Sravani,Nair,sravani.nair4451@hotmail.com,9391419007,Female,1959-05-03,Mysore,Karnataka,India,Gold,2024-12-22,2024-12-22,2024-12-22
2853,Ankit,Chatterjee,ankit.chatterjee3598@yahoo.com,9331570699,Male,1966-02-12,Kolkata,West Bengal,India,Platinum,2023-08-16,2023-08-16,2023-08-16
2854,Pooja,Pandey,pooja.pandey1157@hotmail.com,8058801519,Female,1967-08-07,Bangalore,Karnataka,India,Platinum,2024-08-19,2024-08-19,2024-08-19
2855,Rohit,Chatterjee,rohit.chatterjee5407@outlook.com,9702732477,Male,1974-03-13,Vijayawada,Andhra Pradesh,India,Silver,2025-10-19,2025-10-19,2025-10-19
2856,Nandini,Choudhary,nandini.choudhary9457@yahoo.com,7846839747,Female,1972-12-29,Indore,Madhya Pradesh,India,Gold,2024-01-01,2024-01-01,2024-01-01
2857,Balaji,Iyer,balaji.iyer7918@hotmail.com,8538481220,Male,1972-08-01,Vadodara,Gujarat,India,Gold,2024-07-12,2024-07-12,2024-07-12
2858,Harini,Iyer,harini.iyer7858@yahoo.com,6998182292,Female,2006-03-04,Jaipur,Rajasthan,India,Silver,2023-12-18,2023-12-18,2023-12-18
2859,Anjali,Joshi,anjali.joshi159@hotmail.com,9825145782,Female,2004-07-13,Cuttack,Odisha,India,Silver,2023-09-20,2023-09-20,2023-09-20
2860,Pragya,Mehta,pragya.mehta4804@yahoo.com,6662556798,Female,1973-03-01,Mangalore,Karnataka,India,Platinum,2023-07-23,2023-07-23,2023-07-23
2861,Vinay,Choudhary,vinay.choudhary8884@gmail.com,8453388324,Male,1974-01-28,New Delhi,Delhi,India,Bronze,2023-09-17,2023-09-17,2023-09-17
2862,Ashwin,Iyer,ashwin.iyer5397@hotmail.com,8918098848,Male,1989-08-17,Udaipur,Rajasthan,India,Gold,2026-03-27,2026-03-27,2026-03-27
2863,Rashmi,Singh,rashmi.singh5470@yahoo.com,6384942908,Female,1973-07-23,Kanpur,Uttar Pradesh,India,Platinum,2025-10-28,2025-10-28,2025-10-28
2864,Tanya,Mehta,tanya.mehta2013@yahoo.com,6288091646,Female,1984-03-06,Salem,Tamil Nadu,India,Silver,2025-06-08,2025-06-08,2025-06-08
2865,Nazia,Singh,nazia.singh8691@yahoo.com,7637136599,Female,2002-03-04,Warangal,Telangana,India,Bronze,2023-11-25,2023-11-25,2023-11-25
2866,Shruti,Bhat,shruti.bhat7055@gmail.com,8236335193,Female,1981-04-06,Vadodara,Gujarat,India,Platinum,2025-04-30,2025-04-30,2025-04-30
2867,Madhavi,Singh,madhavi.singh5200@outlook.com,9836048192,Female,1975-10-05,Pune,Maharashtra,India,Silver,2024-06-07,2024-06-07,2024-06-07
2868,Vani,Gupta,vani.gupta5627@outlook.com,7210141971,Female,1961-01-27,Mumbai,Maharashtra,India,Bronze,2024-03-04,2024-03-04,2024-03-04
2869,Rohit,Kapoor,rohit.kapoor887@gmail.com,6154908094,Male,1975-06-17,Bhopal,Madhya Pradesh,India,Platinum,2024-09-27,2024-09-27,2024-09-27
2870,Sarika,Agarwal,sarika.agarwal7313@hotmail.com,8047428585,Female,1995-03-09,Nagpur,Maharashtra,India,Platinum,2025-04-05,2025-04-05,2025-04-05
2871,Sanjana,Pillai,sanjana.pillai2608@gmail.com,6578837907,Female,1991-04-01,Bangalore,Karnataka,India,Gold,2024-11-13,2024-11-13,2024-11-13
2872,Uma,Mehta,uma.mehta565@hotmail.com,9486181547,Female,1979-12-31,Bhubaneswar,Odisha,India,Silver,2024-12-05,2024-12-05,2024-12-05
2873,Sana,Nair,sana.nair5224@hotmail.com,9746512032,Female,1978-09-27,Nagpur,Maharashtra,India,Bronze,2022-09-21,2022-09-21,2022-09-21
2874,Sravani,Iyer,sravani.iyer7916@gmail.com,6822957235,Female,1958-08-15,Jaipur,Rajasthan,India,Gold,2022-08-08,2022-08-08,2022-08-08
2875,Ajay,Das,ajay.das408@outlook.com,8022282569,Male,1985-07-26,Ahmedabad,Gujarat,India,Gold,2025-08-17,2025-08-17,2025-08-17
2876,Ankit,Patel,ankit.patel7428@yahoo.com,8646624793,Male,2003-08-09,Ahmedabad,Gujarat,India,Gold,2025-06-26,2025-06-26,2025-06-26
2877,Aditya,Iyer,aditya.iyer9068@gmail.com,6413523925,Male,1980-04-14,Bangalore,Karnataka,India,Silver,2024-04-28,2024-04-28,2024-04-28
2878,Nandini,Choudhary,nandini.choudhary9554@yahoo.com,6025833592,Female,2000-08-16,Visakhapatnam,Andhra Pradesh,India,Gold,2024-04-16,2024-04-16,2024-04-16
2879,Sandeep,Joshi,sandeep.joshi3481@yahoo.com,8197889551,Male,1959-07-27,Aurangabad,Maharashtra,India,Platinum,2024-10-31,2024-10-31,2024-10-31
2880,Manoj,Chatterjee,manoj.chatterjee7938@outlook.com,8305306836,Male,1977-07-11,Aurangabad,Maharashtra,India,Silver,2025-01-21,2025-01-21,2025-01-21
2881,Lakshmi,Bhat,lakshmi.bhat3513@gmail.com,9080197333,Female,1993-10-23,Warangal,Telangana,India,Bronze,2025-06-11,2025-06-11,2025-06-11
2882,Venkat,Singh,venkat.singh400@gmail.com,9369600060,Male,1967-06-30,Mumbai,Maharashtra,India,Platinum,2022-11-30,2022-11-30,2022-11-30
2883,Sowmya,Yadav,sowmya.yadav5900@gmail.com,9866031287,Female,1983-07-29,Delhi,Delhi,India,Bronze,2022-11-26,2022-11-26,2022-11-26
2884,Archana,Iyer,archana.iyer9794@yahoo.com,8742636285,Female,1993-08-17,Bhopal,Madhya Pradesh,India,Silver,2025-04-10,2025-04-10,2025-04-10
2885,Amit,Sharma,amit.sharma7101@hotmail.com,9968276073,Male,1968-11-20,Karimnagar,Telangana,India,Silver,2022-09-12,2022-09-12,2022-09-12
2886,Kavya,Yadav,kavya.yadav9320@gmail.com,6791254657,Female,2006-09-30,Jaipur,Rajasthan,India,Platinum,2026-05-02,2026-05-02,2026-05-02
2887,Madhuri,Shetty,madhuri.shetty2892@yahoo.com,6769419221,Female,1982-09-04,Aurangabad,Maharashtra,India,Bronze,2024-05-12,2024-05-12,2024-05-12
2888,Sarika,Verma,sarika.verma1927@yahoo.com,9808978798,Female,1995-09-13,Lucknow,Uttar Pradesh,India,Platinum,2025-01-26,2025-01-26,2025-01-26
2889,Jyothi,Sharma,jyothi.sharma9159@gmail.com,8303979444,Female,1979-05-27,Aurangabad,Maharashtra,India,Bronze,2024-09-25,2024-09-25,2024-09-25
2890,Geetha,Mehta,geetha.mehta427@outlook.com,6904778134,Female,1966-04-30,Aurangabad,Maharashtra,India,Bronze,2023-11-30,2023-11-30,2023-11-30
2891,Trisha,Nair,trisha.nair2592@hotmail.com,6854246156,Female,1997-05-29,Jaipur,Rajasthan,India,Gold,2023-04-24,2023-04-24,2023-04-24
2892,Naresh,Reddy,naresh.reddy5865@yahoo.com,7932374095,Male,1973-05-26,Vijayawada,Andhra Pradesh,India,Bronze,2024-06-19,2024-06-19,2024-06-19
2893,Pranav,Iyer,pranav.iyer9113@yahoo.com,7966424869,Male,1964-03-29,Surat,Gujarat,India,Bronze,2025-05-05,2025-05-05,2025-05-05
2894,Revathi,Singh,revathi.singh1297@hotmail.com,8287562489,Female,1988-01-17,Bhopal,Madhya Pradesh,India,Bronze,2024-05-07,2024-05-07,2024-05-07
2895,Murali,Agarwal,murali.agarwal8978@gmail.com,7788136719,Male,1977-03-31,Bangalore,Karnataka,India,Platinum,2024-03-13,2024-03-13,2024-03-13
2896,Rohit,Mishra,rohit.mishra8000@hotmail.com,8986484587,Male,1972-10-02,Surat,Gujarat,India,Silver,2023-08-08,2023-08-08,2023-08-08
2897,Tejaswini,Singh,tejaswini.singh1446@hotmail.com,9867741185,Female,2000-05-30,Mysore,Karnataka,India,Gold,2023-08-20,2023-08-20,2023-08-20
2898,Tarun,Agarwal,tarun.agarwal3129@outlook.com,8361896149,Male,2004-11-06,Howrah,West Bengal,India,Bronze,2025-04-06,2025-04-06,2025-04-06
2899,Tanya,Choudhary,tanya.choudhary168@outlook.com,6361343744,Female,1997-07-09,New Delhi,Delhi,India,Platinum,2025-01-01,2025-01-01,2025-01-01
2900,Balaji,Mehta,balaji.mehta4990@outlook.com,6748800418,Male,1971-10-22,Varanasi,Uttar Pradesh,India,Gold,2022-07-18,2022-07-18,2022-07-18
2901,Komal,Patel,komal.patel895@hotmail.com,7020668032,Female,2004-09-05,Visakhapatnam,Andhra Pradesh,India,Bronze,2022-08-17,2022-08-17,2022-08-17
2902,Lakshmi,Pillai,lakshmi.pillai1628@gmail.com,8807333972,Female,1975-05-17,Surat,Gujarat,India,Platinum,2024-12-13,2024-12-13,2024-12-13
2903,Vani,Shetty,vani.shetty6439@yahoo.com,9265258113,Female,1995-04-18,Aurangabad,Maharashtra,India,Platinum,2025-06-28,2025-06-28,2025-06-28
2904,Mahesh,Reddy,mahesh.reddy2234@outlook.com,9755995393,Male,1995-11-13,Aurangabad,Maharashtra,India,Silver,2023-11-27,2023-11-27,2023-11-27
2905,Farah,Shetty,farah.shetty2793@yahoo.com,7316541681,Female,2005-08-05,Kanpur,Uttar Pradesh,India,Platinum,2026-04-25,2026-04-25,2026-04-25
2906,Diya,Joshi,diya.joshi9696@gmail.com,7718312366,Female,1959-09-01,Aurangabad,Maharashtra,India,Platinum,2024-01-30,2024-01-30,2024-01-30
2907,Santosh,Nair,santosh.nair3551@outlook.com,9785808468,Male,1964-12-09,Ahmedabad,Gujarat,India,Gold,2023-06-03,2023-06-03,2023-06-03
2908,Latha,Jain,latha.jain6993@outlook.com,6360341280,Female,1963-07-02,Indore,Madhya Pradesh,India,Silver,2024-07-02,2024-07-02,2024-07-02
2909,Vikram,Gupta,vikram.gupta1099@outlook.com,6431664265,Male,1966-07-23,Vadodara,Gujarat,India,Silver,2023-12-04,2023-12-04,2023-12-04
2910,Shreyas,Das,shreyas.das7494@outlook.com,7310872780,Male,1971-05-15,Warangal,Telangana,India,Silver,2023-12-02,2023-12-02,2023-12-02
2911,Rohit,Shetty,rohit.shetty1539@outlook.com,9498177032,Male,1992-01-06,Vadodara,Gujarat,India,Bronze,2023-10-25,2023-10-25,2023-10-25
2912,Prakash,Das,prakash.das9714@gmail.com,7997880312,Male,1982-06-13,Kanpur,Uttar Pradesh,India,Silver,2022-12-26,2022-12-26,2022-12-26
2913,Krishna,Mishra,krishna.mishra5173@hotmail.com,7541692570,Male,1985-04-16,Mysore,Karnataka,India,Platinum,2023-08-09,2023-08-09,2023-08-09
2914,Yash,Mehta,yash.mehta8998@hotmail.com,9627889817,Male,1963-10-03,Howrah,West Bengal,India,Silver,2023-12-02,2023-12-02,2023-12-02
2915,Rani,Mehta,rani.mehta3497@outlook.com,8292561839,Female,1998-11-17,Warangal,Telangana,India,Silver,2022-07-26,2022-07-26,2022-07-26
2916,Aditi,Mehta,aditi.mehta3554@yahoo.com,8229474497,Female,1969-10-07,Agra,Uttar Pradesh,India,Platinum,2025-10-12,2025-10-12,2025-10-12
2917,Padma,Kumar,padma.kumar1783@hotmail.com,9152252060,Female,1957-03-31,Warangal,Telangana,India,Gold,2024-12-20,2024-12-20,2024-12-20
2918,Nikhil,Jain,nikhil.jain5628@gmail.com,7468928968,Male,1983-01-08,Bhopal,Madhya Pradesh,India,Gold,2023-06-20,2023-06-20,2023-06-20
2919,Abhishek,Sharma,abhishek.sharma4118@outlook.com,9950202880,Male,1994-05-15,Mangalore,Karnataka,India,Gold,2024-06-04,2024-06-04,2024-06-04
2920,Prakash,Choudhary,prakash.choudhary4219@yahoo.com,9800051259,Male,1985-07-19,Pune,Maharashtra,India,Silver,2025-06-10,2025-06-10,2025-06-10
2921,Kiran,Das,kiran.das9585@yahoo.com,9026378569,Male,1987-04-16,Vijayawada,Andhra Pradesh,India,Gold,2026-06-20,2026-06-20,2026-06-20
2922,Latha,Iyer,latha.iyer1439@gmail.com,8109184791,Female,1988-11-21,Patna,Bihar,India,Gold,2023-01-06,2023-01-06,2023-01-06
2923,Rehan,Reddy,rehan.reddy8373@gmail.com,9747411700,Male,1997-09-22,Nashik,Maharashtra,India,Bronze,2022-09-30,2022-09-30,2022-09-30
2924,Priya,Bhat,priya.bhat5139@hotmail.com,9234235777,Female,1985-07-24,Visakhapatnam,Andhra Pradesh,India,Gold,2025-09-25,2025-09-25,2025-09-25
2925,Jagadeesh,Joshi,jagadeesh.joshi9432@hotmail.com,8682851377,Male,1994-01-28,Madurai,Tamil Nadu,India,Bronze,2024-08-11,2024-08-11,2024-08-11
2926,Madhuri,Agarwal,madhuri.agarwal8988@yahoo.com,6773564105,Female,2004-03-20,Mumbai,Maharashtra,India,Silver,2022-10-01,2022-10-01,2022-10-01
2927,Revathi,Kapoor,revathi.kapoor6642@outlook.com,8490791356,Female,1985-07-22,Karimnagar,Telangana,India,Silver,2023-09-07,2023-09-07,2023-09-07
2928,Sangeetha,Singh,sangeetha.singh3599@hotmail.com,7452257409,Female,1993-01-20,Cuttack,Odisha,India,Gold,2023-01-17,2023-01-17,2023-01-17
2929,Pooja,Kumar,pooja.kumar1561@yahoo.com,9069152392,Female,1958-10-31,Kolkata,West Bengal,India,Bronze,2023-10-26,2023-10-26,2023-10-26
2930,Vinay,Das,vinay.das339@gmail.com,6071895890,Male,1958-02-19,Jaipur,Rajasthan,India,Platinum,2024-11-26,2024-11-26,2024-11-26
2931,Komal,Kapoor,komal.kapoor8782@yahoo.com,7319171785,Female,1978-07-28,Mumbai,Maharashtra,India,Platinum,2023-06-25,2023-06-25,2023-06-25
2932,Vikram,Das,vikram.das4334@gmail.com,6985902604,Male,1992-06-01,Vadodara,Gujarat,India,Gold,2025-06-24,2025-06-24,2025-06-24
2933,Gokul,Gupta,gokul.gupta4035@outlook.com,7818385401,Male,2005-06-09,New Delhi,Delhi,India,Platinum,2024-09-13,2024-09-13,2024-09-13
2934,Aishwarya,Gupta,aishwarya.gupta3447@outlook.com,7051046930,Female,1969-04-07,Karimnagar,Telangana,India,Silver,2023-12-01,2023-12-01,2023-12-01
2935,Ramesh,Das,ramesh.das9937@hotmail.com,9871848593,Male,1965-05-25,Udaipur,Rajasthan,India,Platinum,2024-11-09,2024-11-09,2024-11-09
2936,Varun,Nair,varun.nair6763@gmail.com,6769272358,Male,1975-03-17,Kochi,Kerala,India,Silver,2025-03-01,2025-03-01,2025-03-01
2937,Sowmya,Kumar,sowmya.kumar8821@outlook.com,9428131512,Female,2008-02-10,Madurai,Tamil Nadu,India,Gold,2025-08-02,2025-08-02,2025-08-02
2938,Manasa,Mishra,manasa.mishra4166@hotmail.com,7141982255,Female,1995-05-27,Hubli,Karnataka,India,Silver,2023-01-25,2023-01-25,2023-01-25
2939,Vikram,Patel,vikram.patel9963@yahoo.com,7718634965,Male,1999-04-22,Nagpur,Maharashtra,India,Platinum,2024-05-26,2024-05-26,2024-05-26
2940,Tarun,Kulkarni,tarun.kulkarni2850@gmail.com,7421419194,Male,1959-11-30,Surat,Gujarat,India,Platinum,2023-12-30,2023-12-30,2023-12-30
2941,Niharika,Yadav,niharika.yadav6583@gmail.com,8694849538,Female,1981-03-09,Chennai,Tamil Nadu,India,Gold,2025-07-26,2025-07-26,2025-07-26
2942,Padma,Singh,padma.singh8562@hotmail.com,8982319283,Female,1967-02-13,Salem,Tamil Nadu,India,Bronze,2022-07-23,2022-07-23,2022-07-23
2943,Sai,Yadav,sai.yadav1352@hotmail.com,6738354681,Male,1958-10-31,Chennai,Tamil Nadu,India,Silver,2025-03-08,2025-03-08,2025-03-08
2944,Pavithra,Gupta,pavithra.gupta9080@outlook.com,6693159560,Female,1959-04-07,Surat,Gujarat,India,Platinum,2026-05-21,2026-05-21,2026-05-21
2945,Deepika,Reddy,deepika.reddy8729@yahoo.com,9170793441,Female,1989-08-23,Patna,Bihar,India,Bronze,2023-02-26,2023-02-26,2023-02-26
2946,Latha,Singh,latha.singh1177@gmail.com,9624826356,Female,1990-12-01,Indore,Madhya Pradesh,India,Silver,2024-01-07,2024-01-07,2024-01-07
2947,Kiran,Agarwal,kiran.agarwal7460@yahoo.com,8519786083,Male,1968-09-29,Agra,Uttar Pradesh,India,Platinum,2024-06-16,2024-06-16,2024-06-16
2948,Varun,Kulkarni,varun.kulkarni4503@outlook.com,8763571911,Male,2001-07-12,Agra,Uttar Pradesh,India,Platinum,2025-02-19,2025-02-19,2025-02-19
2949,Anusha,Mishra,anusha.mishra4918@gmail.com,8653461279,Female,1965-04-26,Madurai,Tamil Nadu,India,Gold,2024-12-17,2024-12-17,2024-12-17
2950,Nandini,Singh,nandini.singh2582@gmail.com,7680809946,Female,1998-10-14,Kochi,Kerala,India,Silver,2024-10-22,2024-10-22,2024-10-22
2951,Pavan,Agarwal,pavan.agarwal9637@yahoo.com,6052687604,Male,1976-07-14,Surat,Gujarat,India,Platinum,2023-08-10,2023-08-10,2023-08-10
2952,Siddharth,Iyer,siddharth.iyer6049@hotmail.com,9095806559,Male,1967-05-16,Bangalore,Karnataka,India,Bronze,2025-09-05,2025-09-05,2025-09-05
2953,Balaji,Kapoor,balaji.kapoor485@yahoo.com,7362710076,Male,1969-07-28,Madurai,Tamil Nadu,India,Platinum,2024-04-13,2024-04-13,2024-04-13
2954,Vikram,Reddy,vikram.reddy456@outlook.com,6981478409,Male,1967-06-19,Kochi,Kerala,India,Bronze,2026-01-05,2026-01-05,2026-01-05
2955,Rashmi,Joshi,rashmi.joshi9793@yahoo.com,7071790849,Female,1964-11-29,Hubli,Karnataka,India,Bronze,2024-01-25,2024-01-25,2024-01-25
2956,Rakesh,Sharma,rakesh.sharma5844@outlook.com,7534487097,Male,1991-06-17,Kochi,Kerala,India,Silver,2023-01-18,2023-01-18,2023-01-18
2957,Kunal,Sharma,kunal.sharma4712@gmail.com,8240528841,Male,2001-12-23,Bhopal,Madhya Pradesh,India,Silver,2024-05-30,2024-05-30,2024-05-30
2958,Nazia,Rao,nazia.rao7574@outlook.com,9062328579,Female,1993-06-24,Warangal,Telangana,India,Silver,2024-09-26,2024-09-26,2024-09-26
2959,Komal,Chatterjee,komal.chatterjee6780@yahoo.com,9997486984,Female,1973-02-05,Bangalore,Karnataka,India,Bronze,2023-01-19,2023-01-19,2023-01-19
2960,Lakshmi,Patel,lakshmi.patel2970@hotmail.com,7016181910,Female,1977-08-20,Patna,Bihar,India,Silver,2024-10-13,2024-10-13,2024-10-13
2961,Sushmita,Kumar,sushmita.kumar2929@gmail.com,9494234010,Female,1962-08-12,Warangal,Telangana,India,Gold,2025-10-12,2025-10-12,2025-10-12
2962,Hina,Choudhary,hina.choudhary2078@yahoo.com,8775617408,Female,1969-02-27,Nagpur,Maharashtra,India,Platinum,2025-04-19,2025-04-19,2025-04-19
2963,Kalyani,Kapoor,kalyani.kapoor2389@hotmail.com,8719048799,Female,1998-07-29,Indore,Madhya Pradesh,India,Platinum,2025-09-16,2025-09-16,2025-09-16
2964,Anupama,Shetty,anupama.shetty7031@gmail.com,7326116296,Female,1965-01-21,Cuttack,Odisha,India,Platinum,2023-03-06,2023-03-06,2023-03-06
2965,Jyothi,Rao,jyothi.rao6419@hotmail.com,7826757572,Female,1960-02-10,Salem,Tamil Nadu,India,Platinum,2025-08-15,2025-08-15,2025-08-15
2966,Abhishek,Mishra,abhishek.mishra1017@gmail.com,7418042920,Male,2004-06-16,Hubli,Karnataka,India,Platinum,2022-09-29,2022-09-29,2022-09-29
2967,Keerthana,Jain,keerthana.jain2445@yahoo.com,7455889098,Female,1962-05-08,Udaipur,Rajasthan,India,Gold,2022-09-16,2022-09-16,2022-09-16
2968,Kiran,Gupta,kiran.gupta373@hotmail.com,6625482729,Male,1958-02-24,Mangalore,Karnataka,India,Bronze,2022-08-07,2022-08-07,2022-08-07
2969,Gokul,Gupta,gokul.gupta8285@outlook.com,9598602049,Male,1984-12-22,Warangal,Telangana,India,Platinum,2023-11-03,2023-11-03,2023-11-03
2970,Madhuri,Choudhary,madhuri.choudhary3110@outlook.com,8219798096,Female,1997-04-11,Howrah,West Bengal,India,Platinum,2022-09-01,2022-09-01,2022-09-01
2971,Suresh,Mehta,suresh.mehta9195@gmail.com,8524856457,Male,2003-03-17,Bhubaneswar,Odisha,India,Bronze,2024-07-01,2024-07-01,2024-07-01
2972,Akash,Yadav,akash.yadav4512@gmail.com,7311376408,Male,1975-03-01,Nagpur,Maharashtra,India,Bronze,2022-10-25,2022-10-25,2022-10-25
2973,Pooja,Verma,pooja.verma4850@outlook.com,8000430648,Female,1987-11-30,Mangalore,Karnataka,India,Gold,2024-10-25,2024-10-25,2024-10-25
2974,Deepak,Mishra,deepak.mishra6561@outlook.com,7626748666,Male,1996-03-21,Lucknow,Uttar Pradesh,India,Bronze,2024-05-03,2024-05-03,2024-05-03
2975,Bindu,Mishra,bindu.mishra8983@gmail.com,9719468460,Female,1987-08-25,Madurai,Tamil Nadu,India,Bronze,2026-03-16,2026-03-16,2026-03-16
2976,Kavya,Singh,kavya.singh9761@outlook.com,6321880014,Female,2002-01-12,Nashik,Maharashtra,India,Gold,2023-02-03,2023-02-03,2023-02-03
2977,Tarun,Choudhary,tarun.choudhary712@hotmail.com,7027323087,Male,1993-11-03,Warangal,Telangana,India,Gold,2023-08-26,2023-08-26,2023-08-26
2978,Sravani,Agarwal,sravani.agarwal7481@gmail.com,6641214560,Female,2005-08-01,Mysore,Karnataka,India,Gold,2022-11-17,2022-11-17,2022-11-17
2979,Anusha,Verma,anusha.verma7601@outlook.com,9950437862,Female,2004-01-02,Bangalore,Karnataka,India,Platinum,2022-08-27,2022-08-27,2022-08-27
2980,Lakshmi,Agarwal,lakshmi.agarwal4520@yahoo.com,7757002702,Female,1978-09-23,Thiruvananthapuram,Kerala,India,Platinum,2026-03-28,2026-03-28,2026-03-28
2981,Srinivas,Sharma,srinivas.sharma6124@hotmail.com,6699496691,Male,1959-06-17,Chennai,Tamil Nadu,India,Silver,2024-12-11,2024-12-11,2024-12-11
2982,Santosh,Patel,santosh.patel6287@outlook.com,6897822941,Male,2004-05-04,Kochi,Kerala,India,Bronze,2024-09-09,2024-09-09,2024-09-09
2983,Kunal,Kulkarni,kunal.kulkarni1367@yahoo.com,6632420493,Male,1967-12-25,Varanasi,Uttar Pradesh,India,Platinum,2023-07-11,2023-07-11,2023-07-11
2984,Rehan,Pandey,rehan.pandey3842@gmail.com,6454548134,Male,1990-02-10,Ranchi,Jharkhand,India,Bronze,2024-10-07,2024-10-07,2024-10-07
2985,Pradeep,Sharma,pradeep.sharma7011@outlook.com,8233932936,Male,1996-09-18,Visakhapatnam,Andhra Pradesh,India,Gold,2024-08-19,2024-08-19,2024-08-19
2986,Pallavi,Mehta,pallavi.mehta6838@gmail.com,7318551827,Female,1986-03-24,Visakhapatnam,Andhra Pradesh,India,Bronze,2026-06-11,2026-06-11,2026-06-11
2987,Vikram,Mehta,vikram.mehta9169@yahoo.com,6421028044,Male,1984-04-24,Madurai,Tamil Nadu,India,Gold,2023-04-23,2023-04-23,2023-04-23
2988,Sarika,Bhat,sarika.bhat7998@yahoo.com,9039419869,Female,1966-04-11,Surat,Gujarat,India,Platinum,2023-04-16,2023-04-16,2023-04-16
2989,Arjun,Rao,arjun.rao6742@gmail.com,9676068398,Male,1994-11-26,Bhopal,Madhya Pradesh,India,Gold,2025-05-05,2025-05-05,2025-05-05
2990,Kiran,Nair,kiran.nair6539@outlook.com,6975490485,Male,2000-05-26,Indore,Madhya Pradesh,India,Bronze,2026-01-11,2026-01-11,2026-01-11
2991,Bindu,Singh,bindu.singh1010@outlook.com,9624577785,Female,1968-06-07,Pune,Maharashtra,India,Platinum,2025-07-25,2025-07-25,2025-07-25
2992,Rajesh,Shetty,rajesh.shetty6952@gmail.com,7940020487,Male,2004-06-24,Aurangabad,Maharashtra,India,Gold,2026-02-23,2026-02-23,2026-02-23
2993,Meera,Rao,meera.rao9248@hotmail.com,8912311283,Female,1985-10-05,Cuttack,Odisha,India,Platinum,2024-12-11,2024-12-11,2024-12-11
2994,Kunal,Gupta,kunal.gupta9533@yahoo.com,6750789265,Male,2001-04-04,Kanpur,Uttar Pradesh,India,Silver,2026-01-08,2026-01-08,2026-01-08
2995,Sowmya,Kapoor,sowmya.kapoor2382@hotmail.com,8838696627,Female,1958-09-23,Howrah,West Bengal,India,Platinum,2024-10-18,2024-10-18,2024-10-18
2996,Sandeep,Yadav,sandeep.yadav9624@hotmail.com,6431239518,Male,1990-05-07,Hyderabad,Telangana,India,Platinum,2026-06-04,2026-06-04,2026-06-04
2997,Murali,Sharma,murali.sharma2333@outlook.com,7011344314,Male,1986-01-05,Varanasi,Uttar Pradesh,India,Gold,2025-07-27,2025-07-27,2025-07-27
2998,Pavan,Mishra,pavan.mishra8592@gmail.com,6894082107,Male,1988-02-23,Kolkata,West Bengal,India,Silver,2023-08-03,2023-08-03,2023-08-03
2999,Faizan,Bhat,faizan.bhat5261@hotmail.com,6284914981,Male,1966-12-04,Lucknow,Uttar Pradesh,India,Platinum,2023-08-08,2023-08-08,2023-08-08
3000,Archana,Shetty,archana.shetty4642@gmail.com,8148711269,Female,1986-11-01,Salem,Tamil Nadu,India,Platinum,2023-05-07,2023-05-07,2023-05-07
3001,Komal,Kapoor,komal.kapoor3127@gmail.com,7430268926,Female,1999-01-07,Lucknow,Uttar Pradesh,India,Silver,2025-12-10,2025-12-10,2025-12-10
3002,Chandra,Kumar,chandra.kumar7424@yahoo.com,7102387537,Male,1994-11-28,Vadodara,Gujarat,India,Silver,2025-01-30,2025-01-30,2025-01-30
3003,Nazia,Bhat,nazia.bhat7933@outlook.com,8438686103,Female,1984-03-26,Bhubaneswar,Odisha,India,Platinum,2025-06-24,2025-06-24,2025-06-24
3004,Murali,Sharma,murali.sharma3332@gmail.com,6816271193,Male,1978-08-28,Karimnagar,Telangana,India,Gold,2026-03-06,2026-03-06,2026-03-06
3005,Ritu,Iyer,ritu.iyer865@outlook.com,9838186667,Female,1980-01-28,Hyderabad,Telangana,India,Platinum,2024-06-18,2024-06-18,2024-06-18
3006,Sravani,Singh,sravani.singh9256@outlook.com,7645081088,Female,1992-03-28,Indore,Madhya Pradesh,India,Silver,2022-09-23,2022-09-23,2022-09-23
3007,Rahul,Jain,rahul.jain7589@outlook.com,6100433259,Male,1968-07-26,Kolkata,West Bengal,India,Bronze,2023-09-03,2023-09-03,2023-09-03
